,ti_uid,indication_mesh_term,gene_name,combined_max_phase,succ_p_1,succ_1_2,succ_2_3,succ_3_a,target_status,gene_id,disease_relevant_tissues,dtr_blood,dtr_bone_marrow,dtr_brain,dtr_colon,dtr_esophagus,dtr_eye,dtr_heart,dtr_kidney,dtr_liver,dtr_lung,dtr_nose,dtr_pancreas,dtr_prostate,dtr_skin,dtr_small_intestine,genetic_evidence_minikel
1024,CPT2-D000690,Amyotrophic Lateral Sclerosis,CPT2,Preclinical,,,,,unsupported target,ENSG00000157184,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,CSF1R-D000690,Amyotrophic Lateral Sclerosis,CSF1R,Launched,True,True,True,True,unsupported target,ENSG00000182578,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,CSF3-D000690,Amyotrophic Lateral Sclerosis,CSF3,Preclinical,False,,,,unsupported target,ENSG00000108342,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,CSF3R-D000690,Amyotrophic Lateral Sclerosis,CSF3R,Preclinical,False,,,,unsupported target,ENSG00000119535,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,CTF1-D000690,Amyotrophic Lateral Sclerosis,CTF1,Preclinical,False,,,,unsupported target,ENSG00000150281,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,CXCR4-D000690,Amyotrophic Lateral Sclerosis,CXCR4,Phase I,True,,,,unsupported target,ENSG00000121966,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,DICER1-D000690,Amyotrophic Lateral Sclerosis,DICER1,Preclinical,False,,,,unsupported target,ENSG00000100697,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,DISC1-D000690,Amyotrophic Lateral Sclerosis,DISC1,Preclinical,,,,,unsupported target,ENSG00000162946,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,DRD1-D000690,Amyotrophic Lateral Sclerosis,DRD1,Phase II,True,True,False,,unsupported target,ENSG00000184845,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,DRD2-D000690,Amyotrophic Lateral Sclerosis,DRD2,Phase II,True,True,False,,unsupported target,ENSG00000149295,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,EIF2B1-D000690,Amyotrophic Lateral Sclerosis,EIF2B1,Phase I,True,,,,unsupported target,ENSG00000111361,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,EN1-D000690,Amyotrophic Lateral Sclerosis,EN1,Preclinical,False,,,,unsupported target,ENSG00000163064,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,EPHA4-D000690,Amyotrophic Lateral Sclerosis,EPHA4,Preclinical,False,,,,unsupported target,ENSG00000116106,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,ERN1-D000690,Amyotrophic Lateral Sclerosis,ERN1,Preclinical,False,,,,unsupported target,ENSG00000178607,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,FGFR3-D000690,Amyotrophic Lateral Sclerosis,FGFR3,Launched,True,True,True,True,unsupported target,ENSG00000068078,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,FOLH1-D000690,Amyotrophic Lateral Sclerosis,FOLH1,Preclinical,False,,,,unsupported target,ENSG00000086205,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,FPR2-D000690,Amyotrophic Lateral Sclerosis,FPR2,Preclinical,,,,,unsupported target,ENSG00000171049,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,FUS-D000690,Amyotrophic Lateral Sclerosis,FUS,Phase III,True,True,True,,genetically supported target,ENSG00000089280,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1042,FYN-D000690,Amyotrophic Lateral Sclerosis,FYN,Launched,True,True,True,True,unsupported target,ENSG00000010810,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,GDNF-D000690,Amyotrophic Lateral Sclerosis,GDNF,Preclinical,,,,,unsupported target,ENSG00000168621,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,GLP1R-D000690,Amyotrophic Lateral Sclerosis,GLP1R,Preclinical,False,,,,unsupported target,ENSG00000112164,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,GLS-D000690,Amyotrophic Lateral Sclerosis,GLS,Preclinical,False,,,,unsupported target,ENSG00000115419,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,GPR55-D000690,Amyotrophic Lateral Sclerosis,GPR55,Preclinical,False,,,,unsupported target,ENSG00000135898,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,GRIA1-D000690,Amyotrophic Lateral Sclerosis,GRIA1,Preclinical,False,,,,unsupported target,ENSG00000155511,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,GRIN1-D000690,Amyotrophic Lateral Sclerosis,GRIN1,Preclinical,,,,,unsupported target,ENSG00000176884,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,GRM3-D000690,Amyotrophic Lateral Sclerosis,GRM3,Preclinical,False,,,,unsupported target,ENSG00000198822,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,GSK3B-D000690,Amyotrophic Lateral Sclerosis,GSK3B,Preclinical,False,,,,unsupported target,ENSG00000082701,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,HDAC6-D000690,Amyotrophic Lateral Sclerosis,HDAC6,Preclinical,,,,,unsupported target,ENSG00000094631,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,HGF-D000690,Amyotrophic Lateral Sclerosis,HGF,Phase II,True,True,,,unsupported target,ENSG00000019991,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,HIF1A-D000690,Amyotrophic Lateral Sclerosis,HIF1A,Preclinical,False,,,,unsupported target,ENSG00000100644,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,HSF1-D000690,Amyotrophic Lateral Sclerosis,HSF1,Preclinical,False,,,,unsupported target,ENSG00000185122,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,HSP90AA1-D000690,Amyotrophic Lateral Sclerosis,HSP90AA1,Phase I,True,False,,,unsupported target,ENSG00000080824,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,IGF1-D000690,Amyotrophic Lateral Sclerosis,IGF1,Phase I,True,False,,,unsupported target,ENSG00000017427,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,IGF1R-D000690,Amyotrophic Lateral Sclerosis,IGF1R,Phase II,True,True,,,unsupported target,ENSG00000140443,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,IGFBP2-D000690,Amyotrophic Lateral Sclerosis,IGFBP2,Phase II,True,True,,,unsupported target,ENSG00000115457,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,IGFBP3-D000690,Amyotrophic Lateral Sclerosis,IGFBP3,Preclinical,,,,,unsupported target,ENSG00000146674,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,IKBKB-D000690,Amyotrophic Lateral Sclerosis,IKBKB,Preclinical,False,,,,unsupported target,ENSG00000104365,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,IL10RA-D000690,Amyotrophic Lateral Sclerosis,IL10RA,Preclinical,False,,,,unsupported target,ENSG00000110324,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,IL2-D000690,Amyotrophic Lateral Sclerosis,IL2,Phase III,True,True,True,,unsupported target,ENSG00000109471,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,IL27-D000690,Amyotrophic Lateral Sclerosis,IL27,Preclinical,False,,,,unsupported target,ENSG00000197272,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,INSR-D000690,Amyotrophic Lateral Sclerosis,INSR,Preclinical,,,,,unsupported target,ENSG00000171105,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,KCNQ2-D000690,Amyotrophic Lateral Sclerosis,KCNQ2,Preclinical,,,,,unsupported target,ENSG00000075043,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,KCNQ3-D000690,Amyotrophic Lateral Sclerosis,KCNQ3,Preclinical,,,,,unsupported target,ENSG00000184156,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,KCNV2-D000690,Amyotrophic Lateral Sclerosis,KCNV2,Preclinical,,,,,unsupported target,ENSG00000168263,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,KIT-D000690,Amyotrophic Lateral Sclerosis,KIT,Launched,True,True,True,True,unsupported target,ENSG00000157404,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,LRP4-D000690,Amyotrophic Lateral Sclerosis,LRP4,Preclinical,False,,,,unsupported target,ENSG00000134569,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,LRRK2-D000690,Amyotrophic Lateral Sclerosis,LRRK2,Preclinical,,,,,unsupported target,ENSG00000188906,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,LYN-D000690,Amyotrophic Lateral Sclerosis,LYN,Launched,True,True,True,True,unsupported target,ENSG00000254087,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,MAOA-D000690,Amyotrophic Lateral Sclerosis,MAOA,Preclinical,False,,,,unsupported target,ENSG00000189221,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,MAOB-D000690,Amyotrophic Lateral Sclerosis,MAOB,Preclinical,False,,,,unsupported target,ENSG00000069535,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,MAP2K1-D000690,Amyotrophic Lateral Sclerosis,MAP2K1,Phase II,True,True,,,unsupported target,ENSG00000169032,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,MAP2K2-D000690,Amyotrophic Lateral Sclerosis,MAP2K2,Phase II,True,True,,,unsupported target,ENSG00000126934,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,MAP3K12-D000690,Amyotrophic Lateral Sclerosis,MAP3K12,Phase I,True,False,,,unsupported target,ENSG00000139625,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,MAP3K5-D000690,Amyotrophic Lateral Sclerosis,MAP3K5,Preclinical,False,,,,unsupported target,ENSG00000197442,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,MAPK1-D000690,Amyotrophic Lateral Sclerosis,MAPK1,Preclinical,False,,,,unsupported target,ENSG00000100030,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,MAPK3-D000690,Amyotrophic Lateral Sclerosis,MAPK3,Preclinical,False,,,,unsupported target,ENSG00000102882,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,MGLL-D000690,Amyotrophic Lateral Sclerosis,MGLL,Preclinical,False,,,,unsupported target,ENSG00000074416,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,MIR155-D000690,Amyotrophic Lateral Sclerosis,MIR155,Preclinical,False,,,,unsupported target,ENSG00000283904,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,MIR206-D000690,Amyotrophic Lateral Sclerosis,MIR206,Preclinical,False,,,,unsupported target,ENSG00000207604,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,MPO-D000690,Amyotrophic Lateral Sclerosis,MPO,Phase III,True,True,True,,unsupported target,ENSG00000005381,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,MSTN-D000690,Amyotrophic Lateral Sclerosis,MSTN,Preclinical,False,,,,unsupported target,ENSG00000138379,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,MTOR-D000690,Amyotrophic Lateral Sclerosis,MTOR,Preclinical,,,,,unsupported target,ENSG00000198793,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,NFE2L2-D000690,Amyotrophic Lateral Sclerosis,NFE2L2,Preclinical,False,,,,unsupported target,ENSG00000116044,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,NFKB1-D000690,Amyotrophic Lateral Sclerosis,NFKB1,Preclinical,False,,,,unsupported target,ENSG00000109320,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,NR3C1-D000690,Amyotrophic Lateral Sclerosis,NR3C1,Phase I,True,,,,unsupported target,ENSG00000113580,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,NTRK2-D000690,Amyotrophic Lateral Sclerosis,NTRK2,Preclinical,False,,,,unsupported target,ENSG00000148053,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,PDE4B-D000690,Amyotrophic Lateral Sclerosis,PDE4B,Phase II,True,True,False,,unsupported target,ENSG00000184588,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,PDGFRB-D000690,Amyotrophic Lateral Sclerosis,PDGFRB,Launched,True,True,True,True,unsupported target,ENSG00000113721,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,PIK3CA-D000690,Amyotrophic Lateral Sclerosis,PIK3CA,Phase I,True,,,,unsupported target,ENSG00000121879,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,PIKFYVE-D000690,Amyotrophic Lateral Sclerosis,PIKFYVE,Phase II,True,True,,,unsupported target,ENSG00000115020,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,PLG-D000690,Amyotrophic Lateral Sclerosis,PLG,Preclinical,False,,,,unsupported target,ENSG00000122194,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,PPARG-D000690,Amyotrophic Lateral Sclerosis,PPARG,Phase I,True,False,,,unsupported target,ENSG00000132170,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,PPIA-D000690,Amyotrophic Lateral Sclerosis,PPIA,Preclinical,False,,,,unsupported target,ENSG00000196262,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,PPP1R15A-D000690,Amyotrophic Lateral Sclerosis,PPP1R15A,Phase I,True,,,,unsupported target,ENSG00000087074,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,PRNP-D000690,Amyotrophic Lateral Sclerosis,PRNP,Preclinical,False,,,,unsupported target,ENSG00000171867,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,PROC-D000690,Amyotrophic Lateral Sclerosis,PROC,Phase II,True,True,,,unsupported target,ENSG00000115718,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,PTGES-D000690,Amyotrophic Lateral Sclerosis,PTGES,Phase I,True,False,,,unsupported target,ENSG00000148344,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,RACK1-D000690,Amyotrophic Lateral Sclerosis,RACK1,Preclinical,,,,,unsupported target,ENSG00000204628,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,RIPK1-D000690,Amyotrophic Lateral Sclerosis,RIPK1,Phase II,True,True,,,unsupported target,ENSG00000137275,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,RTN4-D000690,Amyotrophic Lateral Sclerosis,RTN4,Phase II,True,True,False,,unsupported target,ENSG00000115310,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,SARM1-D000690,Amyotrophic Lateral Sclerosis,SARM1,Preclinical,False,,,,unsupported target,ENSG00000004139,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,SCD-D000690,Amyotrophic Lateral Sclerosis,SCD,Preclinical,False,,,,unsupported target,ENSG00000099194,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,SCN5A-D000690,Amyotrophic Lateral Sclerosis,SCN5A,Launched,True,True,True,True,unsupported target,ENSG00000183873,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,SGK2-D000690,Amyotrophic Lateral Sclerosis,SGK2,Preclinical,False,,,,unsupported target,ENSG00000101049,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,SIGMAR1-D000690,Amyotrophic Lateral Sclerosis,SIGMAR1,Phase III,True,True,True,,unsupported target,ENSG00000147955,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,SLC7A11-D000690,Amyotrophic Lateral Sclerosis,SLC7A11,Launched,True,True,True,True,unsupported target,ENSG00000151012,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,SOD1-D000690,Amyotrophic Lateral Sclerosis,SOD1,Launched,True,True,True,True,genetically supported target,ENSG00000142168,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1111,SOD2-D000690,Amyotrophic Lateral Sclerosis,SOD2,Phase I,True,,,,unsupported target,ENSG00000291237,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,SORT1-D000690,Amyotrophic Lateral Sclerosis,SORT1,Phase II,True,True,,,genetically supported target,ENSG00000134243,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1113,STAT3-D000690,Amyotrophic Lateral Sclerosis,STAT3,Preclinical,False,,,,unsupported target,ENSG00000168610,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,STMN2-D000690,Amyotrophic Lateral Sclerosis,STMN2,Preclinical,,,,,unsupported target,ENSG00000104435,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,TARDBP-D000690,Amyotrophic Lateral Sclerosis,TARDBP,Preclinical,,,,,genetically supported target,ENSG00000120948,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1116,TBK1-D000690,Amyotrophic Lateral Sclerosis,TBK1,Preclinical,False,,,,genetically supported target,ENSG00000183735,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1117,TFEB-D000690,Amyotrophic Lateral Sclerosis,TFEB,Phase II,True,True,,,unsupported target,ENSG00000112561,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,TLR2-D000690,Amyotrophic Lateral Sclerosis,TLR2,Preclinical,,,,,unsupported target,ENSG00000137462,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,TLR9-D000690,Amyotrophic Lateral Sclerosis,TLR9,Preclinical,,,,,unsupported target,ENSG00000239732,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,TNF-D000690,Amyotrophic Lateral Sclerosis,TNF,Preclinical,,,,,unsupported target,ENSG00000204490,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,TNFRSF11A-D000690,Amyotrophic Lateral Sclerosis,TNFRSF11A,Preclinical,False,,,,unsupported target,ENSG00000141655,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,TRPA1-D000690,Amyotrophic Lateral Sclerosis,TRPA1,Phase II,True,True,False,,unsupported target,ENSG00000104321,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,TRPV1-D000690,Amyotrophic Lateral Sclerosis,TRPV1,Phase II,True,True,False,,unsupported target,ENSG00000196689,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,VEGFA-D000690,Amyotrophic Lateral Sclerosis,VEGFA,Phase II,True,True,False,,unsupported target,ENSG00000112715,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,XPO1-D000690,Amyotrophic Lateral Sclerosis,XPO1,Phase I,True,False,,,unsupported target,ENSG00000082898,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,ABAT-D004827,Epilepsy,ABAT,Preclinical,,,,,unsupported target,ENSG00000183044,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,ACHE-D004827,Epilepsy,ACHE,Phase I,True,,,,unsupported target,ENSG00000087085,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,ALOX15-D004827,Epilepsy,ALOX15,Phase III,True,True,True,,unsupported target,ENSG00000161905,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,CACNA1C-D004827,Epilepsy,CACNA1C,Preclinical,False,,,,unsupported target,ENSG00000151067,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,CACNA1G-D004827,Epilepsy,CACNA1G,Phase I,True,False,,,unsupported target,ENSG00000006283,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,CACNA2D1-D004827,Epilepsy,CACNA2D1,Phase I,True,False,,,genetically supported target,ENSG00000153956,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1132,CACNG8-D004827,Epilepsy,CACNG8,Preclinical,False,,,,unsupported target,ENSG00000142408,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,CAPN2-D004827,Epilepsy,CAPN2,Preclinical,False,,,,unsupported target,ENSG00000162909,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,CHRNA7-D004827,Epilepsy,CHRNA7,Preclinical,False,,,,unsupported target,ENSG00000175344,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,CNR1-D004827,Epilepsy,CNR1,Launched,True,True,True,True,unsupported target,ENSG00000118432,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,CNR2-D004827,Epilepsy,CNR2,Preclinical,,,,,unsupported target,ENSG00000188822,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,CYP46A1-D004827,Epilepsy,CYP46A1,Phase II,True,True,,,unsupported target,ENSG00000036530,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,DHODH-D004827,Epilepsy,DHODH,Preclinical,,,,,unsupported target,ENSG00000102967,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,ESR1-D004827,Epilepsy,ESR1,Preclinical,,,,,unsupported target,ENSG00000091831,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,FAAH-D004827,Epilepsy,FAAH,Phase I,True,,,,unsupported target,ENSG00000117480,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,FGFR3-D004827,Epilepsy,FGFR3,Preclinical,False,,,,unsupported target,ENSG00000068078,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,GABBR1-D004827,Epilepsy,GABBR1,Preclinical,False,,,,unsupported target,ENSG00000204681,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,GABRA1-D004827,Epilepsy,GABRA1,Launched,True,True,True,True,unsupported target,ENSG00000022355,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,GABRA2-D004827,Epilepsy,GABRA2,Launched,True,True,True,True,genetically supported target,ENSG00000151834,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1145,GABRA3-D004827,Epilepsy,GABRA3,Launched,True,True,True,True,genetically supported target,ENSG00000011677,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1146,GABRA4-D004827,Epilepsy,GABRA4,Launched,True,True,True,True,unsupported target,ENSG00000109158,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,GABRA5-D004827,Epilepsy,GABRA5,Launched,True,True,True,True,genetically supported target,ENSG00000186297,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1148,GABRB3-D004827,Epilepsy,GABRB3,Phase I,True,False,,,unsupported target,ENSG00000166206,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,GABRD-D004827,Epilepsy,GABRD,Preclinical,False,,,,unsupported target,ENSG00000187730,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,GALR1-D004827,Epilepsy,GALR1,Preclinical,False,,,,unsupported target,ENSG00000166573,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,GALR2-D004827,Epilepsy,GALR2,Preclinical,False,,,,unsupported target,ENSG00000182687,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,GPR55-D004827,Epilepsy,GPR55,Launched,True,True,True,True,unsupported target,ENSG00000135898,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,GRIA1-D004827,Epilepsy,GRIA1,Phase II,True,True,False,,unsupported target,ENSG00000155511,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,GRIN1-D004827,Epilepsy,GRIN1,Phase I,True,,,,genetically supported target,ENSG00000176884,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1155,GRM1-D004827,Epilepsy,GRM1,Preclinical,False,,,,unsupported target,ENSG00000152822,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,GRM2-D004827,Epilepsy,GRM2,Phase II,True,True,,,unsupported target,ENSG00000164082,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,HIF1A-D004827,Epilepsy,HIF1A,Preclinical,False,,,,unsupported target,ENSG00000100644,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,HMGCR-D004827,Epilepsy,HMGCR,Preclinical,False,,,,unsupported target,ENSG00000113161,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,HRH1-D004827,Epilepsy,HRH1,Preclinical,False,,,,unsupported target,ENSG00000196639,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,HRH3-D004827,Epilepsy,HRH3,Phase III,True,True,True,False,unsupported target,ENSG00000101180,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,HSD11B1-D004827,Epilepsy,HSD11B1,Preclinical,False,,,,unsupported target,ENSG00000117594,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,HTR1A-D004827,Epilepsy,HTR1A,Preclinical,,,,,unsupported target,ENSG00000178394,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,HTR2C-D004827,Epilepsy,HTR2C,Preclinical,,,,,unsupported target,ENSG00000147246,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,IGF1R-D004827,Epilepsy,IGF1R,Preclinical,False,,,,unsupported target,ENSG00000140443,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,KCND3-D004827,Epilepsy,KCND3,Preclinical,False,,,,unsupported target,ENSG00000171385,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,KCNJ2-D004827,Epilepsy,KCNJ2,Preclinical,False,,,,unsupported target,ENSG00000123700,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,KCNQ2-D004827,Epilepsy,KCNQ2,Phase II,True,True,,,unsupported target,ENSG00000075043,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,KCNQ3-D004827,Epilepsy,KCNQ3,Phase II,True,True,,,unsupported target,ENSG00000184156,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,KCNQ4-D004827,Epilepsy,KCNQ4,Preclinical,False,,,,unsupported target,ENSG00000117013,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
